lat,lon,name
48.846605,2.3693522,Fin de Faim
48.8842612,2.3089933,Q
48.876885,2.3326655,Daily Lucien
48.8769361,2.3330565,Noush
48.8691392,2.3687192,Banh Me Tender
48.869611,2.3701006,Bubble Time
48.8340033,2.3018675,Bobun Moi
48.8333525,2.2944639,Ô' Cheez
48.8611898,2.3411607,Chez Alexandre
48.8850959,2.3062475,Kanteen-Paris 17
48.8297994,2.3713843,B-east
48.8634898,2.3580034,Mirukuti
48.8441466,2.3550215,Jardin Burger
48.8439338,2.3224125,Bistrot de la Tour
48.8453486,2.3491893,COOK crêperie
48.8455229,2.3490585,Bánh Mì
48.8455963,2.3490632,Bonjour Vietnam
48.8731467,2.3750094,Le Bon Palais
48.8441146,2.3550251,Délice Jussieu
48.8940366,2.3134193,O Berthier
48.8505475,2.3820053,Delitaly
48.8551077,2.3810982,Tambo
48.8569053,2.3801715,Pizza 3 Crêpe
48.8655251,2.3747105,O'Tacos
48.8915107,2.3206156,Tacos 75
48.8465718,2.3406805,Alfred
48.8443588,2.3394533,Nagoya
48.8805607,2.3289165,Bagel and Cream
48.8821719,2.3197223,Le Savoureux Kebab
48.8821595,2.3196655,Napoli Gang
38.1960771,-84.2743963,Dairy Queen
48.8659664,2.3790391,Sürpriz - Berliner Kebab
48.8485443,2.3418571,Pret A Manger
48.8387106,2.3229032,Big Flame
48.8881737,2.3761387,O'Royal
48.8852028,2.3111316,O'Tacos
48.8917763,2.347728,Kifak
48.8594903,2.2761385,Domino's
48.8649747,2.405313,Pause Kebab
48.8567961,2.3954778,indian street food
48.8662227,2.3703631,Fleuryan
48.855302,2.3688955,Big Chef
48.883741,2.373176,Mac King
48.88371,2.3730653,La grande muraille
48.8938128,2.314878,Le Mondial
48.8674105,2.3334333,Pret A Manger
48.8629959,2.3520105,Anatolien
48.8677101,2.3325386,DICE
48.8570837,2.3045936,Birdy
48.829122,2.3085768,Pizza Angelina
48.8410351,2.3161159,Pizza-panini
48.8279399,2.3260808,Feyrouz
48.8906034,2.345322,Gemüse – Berliner Kebap
48.8585519,2.2693464,Le chalet du Ranelagh
48.8753451,2.3983936,Au Salé Sucré
48.8836204,2.3740482,Alpha Burger
48.854571,2.3393103,La Crêperie Française
48.8521037,2.3390608,Les Biches
48.8531813,2.3768485,Starvin Joe
48.871475,2.3420315,Yummy and Guiltfree
48.8662374,2.3976277,Croq Pizza
48.8660168,2.3978029,Asian Yummy
48.8666197,2.3967641,Crêpes Salades
48.8598929,2.3480513,Black and White
48.8758698,2.3418375,Ilios
48.8471848,2.343393,American Corner
48.8280603,2.3063752,CroqFraish
48.8680318,2.3465493,Palika Poké
48.8570255,2.3556009,Bagelstein
48.8554244,2.3579962,Kafet' Kaviari
48.8477532,2.377268,Pizzeria Roudana
48.8466413,2.3726133,Spiga
48.8661633,2.3791098,Zaatar
48.8655988,2.3767844,Le Petit Phénicien
48.8658155,2.3784031,La Pita
48.8657112,2.3780342,Bakel
48.8661522,2.3770325,Bubble Mood
48.8668943,2.3764026,Le Favori
48.8659114,2.3780533,Fu Lai Xi
48.8671831,2.2899298,Cojean
48.8405404,2.3457087,Becky's
48.8824284,2.3385585,Noor
48.8819826,2.3386677,YES
48.8635612,2.3577906,老東家
48.8813358,2.3361957,Le Quetzal
48.8732131,2.3270645,Pret A Manger
48.8759853,2.32761,Le Bosphore
48.8833348,2.3436358,Pomme de Pain
48.8912325,2.3193594,Zelal
48.878183,2.3268689,Bai Wei
48.8665023,2.3470819,Riha Durum
48.8257638,2.3744513,A.R.S. Chicken
48.889697,2.3129443,Pret A Manger
48.8485006,2.2893078,O Best Of
48.8436391,2.3253478,Bioburger
48.8344212,2.3191918,Sibel
48.864034,2.3548232,C'fusion sushi
48.8641337,2.3548965,Hot pot noodles
48.8577066,2.3528548,Crêperie Elo
48.8576278,2.3527903,La quéquetterie
48.8440795,2.291729,Stella Pizza
48.8619376,2.3509982,DNoodles 70
48.8671816,2.3607078,Bento&Go!
48.8972226,2.3452398,Break Time
48.8967162,2.34569,Delice Kyoya
48.8955447,2.346643,Marrakech
48.8970872,2.3447983,Ornano Express
48.8969226,2.3455025,Galatasaray
48.8960683,2.3456551,Latino Pizza
48.8686913,2.3367287,Le 37m²
48.8478376,2.2852007,Gourmets Gourmands
48.8711942,2.361899,Miao Xiang Ge
48.8619086,2.3529453,Chacha et Compagnie
48.8325668,2.372663,Bowl
48.8545064,2.3717099,Florya
33.6726366,-95.5196557,Fuzzy's Taco Shop
33.6726704,-95.5198231,Dunkin'
33.6610265,-95.5374152,Domino's
48.8756997,2.3228114,Spok
48.8592616,2.375876,Discovery Food
48.8689825,2.35249,Le Kol Tov
48.8327034,2.3752978,Bob's Café
48.8905149,2.3518168,Maxin Chicken
48.8547304,2.3723046,Little It
48.8680922,2.3474096,Mister Garden
48.8615549,2.3534306,Budji
48.8855161,2.387048,Family Pizza
48.8548116,2.3584684,Puerto Inca
48.8467338,2.3210448,L'épicerie Jeanne
48.86962,2.3703025,Rapid'naan
48.8538738,2.3707317,L'Escabèche
48.8662493,2.3685041,MaxxxTIME
48.8431633,2.3256473,Baraque à beignets-crêpes-churros
48.8506085,2.3470802,Prêt à Déguster
48.8458648,2.3020825,Domino's
48.8477075,2.3424643,Au P’tit Grec
48.8423034,2.3631638,Bella Ciao
48.8531808,2.3768962,Nem Star
48.8664836,2.380365,frittza
48.8501552,2.3851148,Saveurs d'Asie
48.8501636,2.3850556,La Paradis
48.8344851,2.3186495,Roar
48.8539878,2.3620253,L'Atelier du Sandwich
48.8269028,2.3421488,Eat and Go
48.8284061,2.3430876,Gourmet d'Asie
48.8296616,2.3437915,Cuccagna
48.8312937,2.3411088,O'54
48.8298779,2.3289433,Brasao
48.8291332,2.3282962,Côté Sushi
48.8288093,2.3296949,Pizza Gigi
48.8268017,2.3262101,Planet Sushi
48.830914,2.3286035,Dragon bol
48.8312414,2.3280315,Paris Istanbul
48.8314327,2.3266338,O! Festin d'Italie
48.8347614,2.327613,Ginza
48.834591,2.3280972,Délice Daguerre
48.853432,2.3800126,Mokoloco
48.8747776,2.3722259,El Medina
48.8752684,2.3235142,231 East Street
48.8348967,2.3197576,Mezze de Beyrouth
48.8333149,2.3168041,Poké Fun
48.8331865,2.3165683,Mme Shawn
48.8327883,2.3160816,L'Île de Djerba
48.8681068,2.381408,Di Napoli
48.868139,2.3813604,La table de Tunis
48.8681774,2.3813128,Jwaj'm Juice
48.8737837,2.3852449,Maga Kebab
48.8341548,2.3081983,Top dej
48.8341927,2.308228,Pizza
48.8397696,2.3385991,Zhang's Gourmets
48.8390827,2.3399526,Aux gourmets d'Asie
48.8678761,2.3817044,Kool Food
48.8668056,2.3824876,Gladalle
48.8667862,2.3824359,Piazzo
48.8674699,2.3759157,InMyBelly
48.8375066,2.3451268,Espagne Royale
48.8680881,2.3782028,Tizi Grill
48.8649457,2.3753675,Star Food
48.8653193,2.375141,Crêperie Elo
48.8877104,2.3896168,Burgy Time
48.8717779,2.3217138,Lina's
48.8702703,2.3267842,Pret A Manger
48.8404061,2.3951404,Burger California
48.8809087,2.3271732,O bun's
48.84078,2.333945,Traiteur Litchi
48.834561,2.404591,O'Tacos
48.8669594,2.3743246,Little Lyoom
48.8661604,2.3707172,Pizza Mario
48.836183,2.3486832,Pizza Cordial
48.8362204,2.3487027,Gap
48.834568,2.3287125,Açaï & you
48.8339648,2.3293769,Étoile d'Asie
48.8332206,2.3249498,Delicia
48.8333724,2.3243309,Bon amis
48.8276391,2.3289769,LR Restauration rapide
48.8474797,2.3523124,La Voie Lactée
48.8266604,2.3133408,La Panaméenne
48.8854716,2.3199098,Kebab des Batignolles
48.8841108,2.3225434,Lucky Luciano
48.8665604,2.2813254,Coffee Parisien
48.8527219,2.3542603,Le Sarrasin et le Froment
48.8870533,2.3133453,Dream Food
48.8819147,2.3147598,Pokawa
48.857003,2.3811285,Berliner - Voltaire
48.876522,2.3690372,Lüks Kebab
48.8741545,2.3164506,Lamée Sandwicherie
48.8569939,2.3588174,Alfi
48.8935329,2.3848727,Banm' Bokit
48.8923754,2.3270411,Drima
48.8665413,2.3516695,Furahaa
48.8697074,2.3697504,Traiteur Ben Long
48.8818148,2.3149234,Big Fernand
48.8805768,2.3173229,Kebab Istanbul
48.8802882,2.3175879,Pizza della Rocca
48.8642653,2.3987833,Restaurant Carthage
48.8695353,2.3946688,Les Farfadets
48.8747375,2.3714561,Deegha
48.8702852,2.3016373,Delicious Café
48.861784,2.3515963,Coco
48.8543373,2.3639792,Oh ! Falafel du Liban
48.8842424,2.3268999,Le Palais Ottoman
48.8557065,2.3604385,Clark hot dog and coffee
48.8617984,2.3506292,Vertus Bar à Jus
48.8736707,2.315203,Made in Italy
48.8734094,2.3143583,Cojean
48.873928,2.3146475,Inui
48.8486435,2.3404579,Bobo
48.8728483,2.3094332,Mister Garden
48.8733329,2.3132365,Bagel Corner
48.8490751,2.3429656,Libre-service Champollion
48.8372507,2.3518819,Sushi Konnichiwa
48.8450553,2.354887,Hoa Sen
48.8892468,2.3199342,Sando&Curry
48.8894488,2.3191723,Sarra(cui)sine
48.8775615,2.3274818,Pret A Manger
48.8541172,2.3954561,Wings & Chill
48.8703668,2.3480119,La Bonne Nouvelle
48.8717766,2.3539306,Pidè Paris
48.8700597,2.3529805,Melodie
48.8738514,2.3548878,Libanais Faubourg
48.8648369,2.3569961,Panda Crêpe
48.8339331,2.3219067,King's fast-food
48.8335269,2.3864628,Fresh Burritos
48.8332987,2.3547119,Chez Eugène
48.8377277,2.3555116,Délices Saint-Marcel
48.8263037,2.3813084,Chocco' La
48.8381506,2.3313334,Azuli
36.2856997,-88.3103938,Subway
48.8386799,2.3696285,Cojean
48.8710041,2.3605199,Yuan
48.8826033,2.3381601,Subway
48.8523181,2.3673891,Hokkaido
48.8740936,2.3207188,Cantinetta Ventura
48.8855011,2.319849,Les frères des Batignolles
48.8837677,2.3209458,Via Roma
48.8832203,2.3204099,Pokawa
48.8844246,2.3192582,Bouk's
48.8741337,2.3351877,Mangez et cassez-vous !
48.8651086,2.3328434,Bagelstein
48.8716732,2.3216948,La Piadina
48.8746198,2.3190892,Prêt à Manger
48.8518792,2.3349895,Spécimen
48.8410753,2.3520746,Shaka Loa
48.8390526,2.3507517,Regal Thaï
48.870915,2.3727785,Burger maison & sandwichs kazdal
48.8231345,2.3774442,Hot snack
48.8399421,2.3610377,Golden Food
48.8373493,2.3529023,Délices Folie's
48.826874,2.3634633,Tenderness
48.8353704,2.292329,Saveurs gourmandes
48.8355005,2.2925639,Croq'M
48.8395011,2.3507553,Green Deli
48.8522422,2.3337587,Pitaya
48.8976105,2.358658,Au Délice de La Chappelle
48.8675773,2.3752653,Parsley
48.8526068,2.2988567,KONAPOKE
48.8454299,2.3544337,Sushi bar
48.8465987,2.3541316,Bun's Club
48.8453855,2.354436,Cala
48.8434148,2.3524281,New Gourmand
48.8765478,2.3548575,Traiteur Ly Heng
48.8901629,2.3198423,Piazzo
48.8816622,2.336884,Dumbo
48.8903762,2.3493191,786 – Burger & brasserie
48.8906442,2.349383,Extra Doner
48.8900538,2.3488355,Taster
48.8677112,2.3787231,Rapide Moret 11
48.8905872,2.3498333,Chez l'Ami
48.870415,2.3705357,Le soleil d'Anatolie
48.8734644,2.3824128,Babs
48.8529674,2.3744486,Blend Charonne
48.8884611,2.3217787,Sushi et Rock lovers
48.8734843,2.3903397,Panini Jourdain
48.8911746,2.3498303,Grec Algérien
48.8681421,2.3785427,Le soleil du jardin
48.8852154,2.3162014,Domino's
48.8851577,2.3160928,Rapido Legendre
48.8712708,2.353611,Shun Li
48.8713754,2.3536658,Kemer
48.87022,2.352759,Délices
48.8701351,2.3527105,Porte Saint-Denis
48.8675495,2.3762166,Pizza house
48.8887052,2.3472633,Mr. Burritos
48.8464316,2.3272187,Bagels & Brownies
48.8697587,2.3479224,Will's Deli
48.8937685,2.3811832,Le Soleil
48.8836624,2.3289756,Sawadee Khap
48.8834446,2.3296345,Five Pizza
48.873322,2.3705377,Kali
48.8728796,2.3708656,Fleurs du Cambodge
48.8686821,2.3478098,Pizza 404
48.8707741,2.3771166,Planet food
48.8453306,2.3149256,Cafétéria du carré Necker
48.8595086,2.3478055,Île Sushi
48.8876579,2.3239545,The Grilled Cheese Factory
48.873134,2.3778971,Lim sept
48.8695981,2.3739427,Bazar kebab
48.8400774,2.3500258,Bibani Pizza
48.8348758,2.3164598,Mamé kitchen
48.8487161,2.3278894,Posi
48.870976,2.3473484,Fête à Crêpe
48.8760511,2.370019,YOUPI Tea'M
48.8761959,2.3695636,Ze'Naan
48.8595075,2.3768917,OPS Pizza
48.8977875,2.375325,Class'croute
48.8703312,2.3729362,Les frères hummus
48.867649,2.3770082,So'Like
48.8878633,2.3498019,Kamer
48.8641341,2.3554485,Chez Haki
48.8799971,2.359212,Tandoori Lafayette
48.8819837,2.3659953,Chicken's world
48.8897465,2.3461486,Roulo
48.8676794,2.3828457,Urban Crêp's
48.8676305,2.3832647,Restaurant Soleil d'Anatolie
48.867499,2.3822113,Le Prince
33.6605102,-95.5127967,Chick-fil-A
48.8897398,2.3213869,Diren
48.8700677,2.3349225,Yi Yi traiteur
48.8738544,2.3351965,Chongqing Hot Pot Noodle
48.8903618,2.3454999,Ricky la Bagarre
48.8736604,2.383882,Basis
48.8431976,2.388335,ELIT
48.8336081,2.3173393,Five pizza
48.8336416,2.3174087,Break Pernety
48.8442478,2.3313212,O.B.U.
48.8445341,2.4048566,Mr. Lobster
48.819125,2.3624441,Encore un Bol
48.8767062,2.4046832,Bee Burger
48.8824268,2.3465755,Black Pide
48.8507307,2.3789395,O'Crousty
48.8359768,2.3858104,Koulibia
48.8356614,2.3857621,Resto du parc
48.83606,2.3857388,Maison du Naan
48.8358189,2.3857393,Traiteur Jia Le 佳樂
48.8675008,2.3770434,Alpha burger
48.8844291,2.3411141,Mamie Colette
48.835411,2.3858509,Le club
48.8640836,2.3667583,Crêpe Time
48.8624712,2.3652725,7 au Marais
48.8671494,2.3756677,Mamagaya
48.8669604,2.3749519,Lyoom
48.8682302,2.3736004,La French Poke
48.8693463,2.3360371,Cojean
48.8692577,2.3360461,Madame Mozarella
48.8733132,2.3477801,La Frairie
48.8196076,2.3644444,Paris 13
48.8762239,2.3326763,spok
48.8348086,2.3683589,Là-haut
48.8750758,2.3588649,Chicken Street
48.89203,2.3101048,Bioburger
48.863571,2.3530491,La Galette libanaise
48.8471067,2.3433448,Croq-Fac
48.8526603,2.406367,Nawab
48.8415416,2.3263351,Pizza Delambre
48.856042,2.3670789,Giraudet
48.8542316,2.3685467,KFC
48.898343,2.3356051,Class'croute
48.867097,2.3340641,Cojean
48.8845048,2.3412517,Pizza del Mondo
48.8847998,2.3404842,Chez Vous
48.8604039,2.355617,Bioburger
48.8907215,2.3482043,Côté Breizh
48.8910588,2.3475069,Joli Marché
48.8838641,2.3416244,Pita
48.8838152,2.3416524,Fric-Frac
48.8670706,2.3023856,Dinand par Ferdi
48.8503985,2.3898214,Pizza de Venise
48.8519698,2.3463368,Poke Bowl Sandwich
48.8660028,2.3784807,Enjoy Corsica
48.8661757,2.379169,Le Soleil d'Oberkampf
48.8651837,2.377785,Gangnam falafel
48.8550024,2.3626621,Wrap Stories
48.8676536,2.3960665,Bodrum
48.8764482,2.3926249,Le Régal
48.8273216,2.3560788,Halà Chez Jad
48.8346212,2.2959168,Sandwicherie
48.8315204,2.3262963,Les pipelettes
48.8754808,2.3901734,Extra time
48.8475238,2.3483985,Take Otac
48.8686478,2.3367089,Nam Nam
48.8943163,2.3370027,Blend
48.8752432,2.3037904,Banhmi Brothers
48.8753446,2.3039454,Chatuchak
48.8752592,2.3043951,Intervalle
48.8754078,2.3040627,Olive et Popey
48.8761074,2.3024928,Nina's Bagel&Salad
48.8755073,2.3038563,Ti Amo
48.8752653,2.3040881,Kpoké
48.8764323,2.3021545,Canal Poke
48.8464809,2.3271851,Shifumi
48.8393496,2.3459638,Haohao sushi 好好
48.8790393,2.3476769,Gang Nam
48.8779845,2.344751,Ral' Bol
48.8780609,2.3447923,Snack Attack
48.835019,2.3265294,Opla
48.8619212,2.3648388,La cerise sur la pizza
48.8717591,2.3919397,Shack Shack
48.8709059,2.3930448,Kpital
48.830698,2.2892305,McDonald's
48.8566018,2.3583284,Kuma
48.8667565,2.3371516,Canard Street
48.8877642,2.3921191,Castro Maison
48.8881323,2.3921946,Pizza Jumin
48.8443376,2.3522194,Poke me 5e
48.8712739,2.3571079,K. Restaurant
48.8240468,2.364026,Ang
48.8715918,2.3069448,Dada
48.8718746,2.3086053,Gladalle
48.8715516,2.3066845,Baboon
48.8911903,2.3188784,Sabaidi
48.8778277,2.339401,Hai Fa
48.8814419,2.3400044,Elite
48.893646,2.3278513,Pepone Pizza
48.8943018,2.3280546,Five Pizza
48.8646499,2.3551537,ZG Biangbiang
48.8639591,2.3465771,Wic
48.865812,2.3570991,Chez Pepito
48.8798326,2.3659003,Class'croute
48.8834904,2.3396106,Kebab Mina
48.8664029,2.3607489,B.BELL Kebab
48.8599787,2.3501247,Eat & drink
48.8610633,2.3802316,FoodChéri
48.8244963,2.3643646,A. Seventy
48.8317601,2.3281008,La Mia pizza
48.8353437,2.3235239,Sushi pacha
48.8647523,2.3747192,C'bon d'Asie
48.8648996,2.3746093,Burak
48.8660171,2.3742371,Infinitea
48.8640637,2.3560649,Big boss
48.855023,2.2695227,Doner King
48.8550915,2.2695896,Sushi Shop
48.8364255,2.3918076,La Maison du Poulet
48.8971476,2.3286503,La Fringale
48.8756489,2.3420367,Bangcook
48.8613734,2.3803388,Le Gardette
48.8337326,2.3178806,Break Pernety
48.8695412,2.3270365,McDonald's
48.8863637,2.3474312,L'atelier
48.8500935,2.3422647,Five pizza
48.8881126,2.3247594,Nachitos
48.8889965,2.3232348,Jia Hao
48.8893926,2.3219968,Rice Box
48.8879675,2.3250003,Captain Bobun
48.8887933,2.3235996,Alpha Burger
48.888059,2.3248478,O Five Pizza
48.8877211,2.3249031,Pizza Yolo
48.8581841,2.3516187,MuMu
48.8674015,2.3328036,Berliner - Saint Honoré
48.8686613,2.3853917,Les délices de Tunisie
48.8648275,2.3594827,Mao Fry
48.8320028,2.3138466,Kebab Istanbul
48.8323614,2.3128858,Pizzy
48.8771056,2.4058472,La Belle Pizze
48.854159,2.3710378,Relais Bastille
48.8542962,2.3712188,Bagel Club
48.8543415,2.371626,Pita street food Méditerranéenne
48.8803838,2.3978091,Pizza & Love
48.8496263,2.34874,BamBoo
48.8603952,2.2748888,Bibimjoa
48.8506317,2.3795953,Five Pizza
48.8565873,2.3779182,Kow
48.8659427,2.2896317,Birdy
48.8546456,2.3711926,Babylone
48.8768467,2.3421175,Restaurant MBH Iris
48.8767335,2.3418474,Thym Sauvage
48.8619038,2.3489048,Restaurant tibétain
48.8422034,2.3351287,C' Rouge
48.8791555,2.34805,Açai & You
48.8701352,2.356055,Zoé Bouillon
48.8703168,2.3565147,Balafria
48.8637443,2.3463477,Petibon
48.8414142,2.3386927,Dlina
48.8415798,2.3381317,Table de la Grâce
48.8423612,2.3110451,Sunny Boy
48.8510478,2.3766614,fast food
48.8510201,2.3768062,Kebab
48.8474317,2.3257159,Gido
48.8453135,2.3255072,Copper Branch
48.8529467,2.3678342,La Pyramide
48.8721435,2.34803,Penny Lane
48.8404723,2.3493238,Focacceria Genovese
48.8329511,2.3541935,Bagel Corner
48.8905617,2.3204855,Aux Délices de Clichy
48.8298109,2.3557912,Pret A Manger
48.8481192,2.3540492,Chef Le Chat
48.8535144,2.3385425,Naked burger
48.8640619,2.3456573,Zeytoun
48.8808498,2.315463,Prego - sandwichs Bijoux
48.8568932,2.3979255,Totorino pizza
48.8675511,2.3663165,Mademoiselle
48.8393408,2.3563365,Amberger
48.8781268,2.3492969,Bake
48.8832063,2.3711496,Les delices d'amour
48.883388,2.3731757,2Z Resto
48.8589746,2.3798872,Chiv's koy
48.8650538,2.3371143,Bonjour
48.838746,2.2995787,Dreams donuts
48.8655079,2.3763567,Artisanal pizza
48.8814205,2.3731082,Aux saveurs Secrétan
48.8403385,2.3126555,In My Belly
48.843542,2.3384779,Eat Time
48.8297949,2.3277712,Pizza Royale
48.8560076,2.2801651,Minato
48.8570639,2.2798644,Monoprix
48.8426837,2.2819168,Malak al Tawouk
48.8427313,2.2819521,SeventyFive
48.8570459,2.2786053,Dom's
48.8439998,2.3492971,Bubble and Waffle
48.843078,2.3489843,Kokodak
48.8428765,2.3288618,Buffet Gourmet
48.8746374,2.3159264,Bagelstein
48.8746915,2.315919,Pazzo
48.8624656,2.3570176,車輪餅
48.8278803,2.3495501,Pizza cinq diamants
48.8280937,2.3500098,What the Poke ?!
48.8521197,2.3337731,Madame Guan
48.854083,2.3370356,Street Bangkok
48.8541576,2.3235206,36 Varennes
48.8674946,2.3763995,Nonette
48.8539378,2.3371609,Traiteur Delice Buci
48.8531907,2.3676939,A.M Sandwich
48.8537176,2.3386079,Fresh Kebab
48.8537216,2.3928566,Comme Home
48.8413633,2.3536058,Tacos Doré
48.8991232,2.3713866,OCroc Chaud
48.8333557,2.2896014,O'Djerba
48.852149,2.3558278,Cedrus
48.8640747,2.3865739,Samy’s BBQ burger
48.8869341,2.3400195,Snack La Pétaudière
48.845775,2.3951939,Le Petit Mariole
48.8469301,2.4063423,Fantastyk
48.8583909,2.3457644,Istanbul Grill
48.8608223,2.3425798,Bagelstein
48.8734114,2.3123194,Sushi Shop
48.845687,2.2990398,La regalade
48.8716865,2.3251302,Koï Bowl
48.8768601,2.3326039,Chez Agnès
48.8756787,2.3308929,Berliner - Joubert
48.870028,2.3502107,Berliner - Bonne nouvelle
48.8426833,2.3123317,Berliner - Pasteur
48.8331803,2.2893071,Baran
48.8721215,2.3430547,La Frite Francaise
48.8721749,2.343057,Focaccia Club
48.8441491,2.3492623,Cantina
48.8406359,2.3448145,O'Délices
48.8403846,2.3492152,Massala Magic
48.8423863,2.3496819,Il était un Burger
48.8357365,2.2804898,Poké Bar
48.8422334,2.3297388,Lazare
48.8415069,2.3304191,Koüs
48.8501395,2.3422987,Une Kaaké à Paris
48.8498788,2.3421333,Subway
48.8514698,2.3390371,Bagel Station
48.8488219,2.3403075,Bar Bol
48.854185,2.3390205,Pizza il Forno
48.8448808,2.3496008,Petit Myomy
48.8417334,2.3518235,Le Falafel
48.84492,2.354522,Yumy Bowl
48.8409847,2.3521569,Shake my Donuts
48.8446517,2.3491253,Sukisoba
48.850205,2.3734919,Nuza Poke & Sushi
48.8792484,2.3363804,Marguerite
48.8599515,2.3480867,Pizza Time
48.8595397,2.3480605,Grill Burger
48.8440813,2.3176358,L'Entremets
48.8424565,2.3276023,Crêperie Génia
48.8605719,2.3510102,Pizza Piano
48.8623563,2.3500962,Bobun Châtelet
48.8618937,2.3498303,5 pizz
48.8618598,2.3498122,HB
48.8724117,2.3639885,Croques Mobiles
48.838222,2.3459578,Jean Sushi
48.8368738,2.3487812,J'ai les Crocs
48.8672939,2.3844201,Liu He Jia
48.8428557,2.3263495,Burger King
48.8455819,2.2777694,Pizza mirabeau
48.8480261,2.3305959,Bánh Mì Viêt Nam
48.8479499,2.3303119,Bagelstein
48.8477267,2.329792,Popotes
48.8550947,2.3397577,C' Trop Bún
48.8545544,2.3390931,O-Komé
48.8468157,2.3301428,Cala
48.8685533,2.3685809,Sonny's Deli
48.8496572,2.3740031,Crêpes 71
48.853493,2.3390021,Bocamexa
48.8884313,2.3466674,Smile
48.8575757,2.349595,Compose
48.8290424,2.323709,Magical Hot Dog
48.8575128,2.3006259,Sandwicherie
48.8589158,2.3230287,Bordallo Pinheiro
48.8533239,2.3308127,Pazzo
48.8447285,2.3220294,Baba Bey
48.8648683,2.3830307,Birdy Miam Miam
48.8678903,2.3868804,Yummy thai
48.8678483,2.3866899,Crousti poulet
48.8479411,2.3237018,Sushi Shop
48.832415,2.3033528,Sandwicherie Grec
48.8289163,2.308153,Poketea Factory
48.829798,2.3016742,Mahiki
48.8425966,2.3243523,Pizza Odessa
48.835995,2.4067901,G La Dalle
48.8606373,2.3488139,Le P'tit Berger
48.8335698,2.2946381,La Galetterie
48.8343137,2.2953754,La Carotte Verte
48.8327208,2.2940994,Poké Love
48.887102,2.3420018,Au Cœur Couronné
48.8529088,2.3455383,French Toque
48.8465695,2.3877113,Orient Express
48.8523737,2.3887839,Mobi’s
48.8612444,2.400147,Fresh House
48.8531573,2.4061595,La Rôtisserie des Maraîchers
48.8594686,2.3761628,Mac Food
48.8593102,2.3752649,C'est mon donuts
48.8704252,2.3261909,Pret A Manger
48.8690983,2.3323918,Opera Food
48.8303544,2.3193848,Kaslik
48.8844746,2.3426215,Ma Douce
48.884237,2.3434483,Le Poulet d'Amélie
48.8450872,2.3195859,Sand
48.8447128,2.3184779,Cookame
48.8451197,2.3195187,Snack Cham
48.8298951,2.356416,Eatalia
48.8344529,2.2907761,Hyper Sushi
48.8348918,2.2894324,Béni
48.8347087,2.2893576,15ème Art
48.8450152,2.3118728,Little Mangeaver
48.8576173,2.3501476,Yumie-yumie
48.8470229,2.3409288,Senzu
48.8286344,2.3278735,Aux Délices d'Alésia
48.8368647,2.3491749,Noodle Panda
48.8338339,2.3547644,Grilled Cheese Factory
48.8361174,2.3584174,Solla
48.870357,2.3103738,Subway
48.8702697,2.3106211,Chez Tong
48.8471832,2.3430788,Poké Fresh
48.8646387,2.3728373,Planet Africa
48.8563308,2.3734437,Au Péché Mignon
48.8565208,2.3732993,Fresh Bagel & Juice
48.8617142,2.3232426,Mozza And Co
48.8453038,2.2990569,Deliziosa Pizza
48.8424427,2.3297869,L'Ambassade Bretonne
48.8447061,2.3322538,Meshuga
48.843688,2.3305085,Le Miam
48.8425387,2.3298478,Aristotte
48.8437504,2.3307617,Ramona
48.8415206,2.3273825,Delitaly
48.8472874,2.3477657,Duci
48.8469214,2.3480794,Egglicious
48.8767008,2.2942434,Noodle Panda
48.8768759,2.2918065,Poke Koa
48.8765767,2.290709,New Sakura
48.8772884,2.2924428,Tess
48.8763632,2.2901527,Délices Des Acacias
48.8772752,2.2926845,Siam Square
48.8768992,2.2918719,I <3 Burger
48.8779994,2.2934472,Subway
48.8923034,2.3635165,O' Délices
48.8804341,2.3255318,Original Thai Food
48.8798374,2.3267074,Kawasaki
48.8275848,2.3150293,Pacha Grill
48.8871235,2.3926454,Aux Saveurs du Liban
48.887653,2.3921569,Afrik Asian's Soul
48.8873591,2.3922939,Light Sushi
48.8878729,2.3923274,Zhen Bao Fang
48.8878178,2.3923458,PokeGo
48.8690988,2.3910244,Lanta Wok
48.8691544,2.3912624,Woodiz
48.8428682,2.3484939,Chô Chaï
48.8344536,2.3673216,Thaï Ming
48.8677687,2.3472385,Poke House
48.8677193,2.347257,Paristanbul
48.8681912,2.3474408,Focaccia Club
48.8676122,2.3437364,Mister Garden
48.8430131,2.3492134,Atelier du Liban
48.8362056,2.3005196,Rôtisserie 221
48.8820321,2.3280104,Prenzo
48.8821211,2.328193,Tamarin
48.879166,2.3293573,Lucy's
48.8770306,2.3306037,Raphaël H.
48.8772295,2.3307359,Bangkok District
48.8493949,2.3431877,Sun coffee
48.8494338,2.3432133,Chez l'Italien
48.8473453,2.348229,Kaza Maza
48.847512,2.348227,Chez Copain
48.8641652,2.3718342,Oburg'Kampf
48.8501068,2.3835573,Street Wok
48.850192,2.382561,Factory
48.8493549,2.3248743,Evi Evane
48.8660952,2.379495,Chicken In
48.8382283,2.3206272,Waffle Factory
48.8475114,2.3277543,Foodélice
48.8471576,2.327531,Sandwicherie
48.8988499,2.3690608,Sahbi
48.8715099,2.3537377,Nomás - Mexican Street Food
48.862417,2.3519581,Mon Petit Banh Mi
48.8623805,2.3519341,We Poke
48.859687,2.350554,Rookies
48.8987749,2.3652292,Chickito
