lat,lon,name,type
48.837081,2.3723884,Anamour,Fastfood
48.8334274,2.3989009,Restaurantdoré,Fastfood
48.8704394,2.3502987,Italiatrattoria,Fastfood
48.8711235,2.3063833,Burgerking,Fastfood
48.8487649,2.2981078,Sushishop,Fastfood
48.8525185,2.3354967,Lecercledesuniversitaires,Fastfood
48.8429821,2.3867953,Savheuresin,Fastfood
48.8492701,2.3401862,Thefrenchwaffle,Fastfood
48.8869916,2.3147133,Turkuaz,Fastfood
48.8819572,2.366654,Elcarteldeltaco,Fastfood
48.8868822,2.3136095,Lespécialburger,Fastfood
48.8618336,2.3504845,Chezelie,Fastfood
48.8479354,2.340756,Lefournil,Fastfood
48.8482772,2.3408339,Bambou,Fastfood
48.8863832,2.3128557,Bens,Fastfood
48.8756506,2.3396426,Goutu,Fastfood
48.8749163,2.3393268,Labelferme,Fastfood
48.834738,2.3681362,Boomburgers,Fastfood
48.8347622,2.3682079,Saveurasia,Fastfood
48.8268713,2.3687115,Bobun2go,Fastfood
48.8732225,2.3904561,Afriknfusion,Fastfood
48.8246574,2.3643315,Chickenworld,Fastfood
48.8818173,2.3641271,Grilltime,Fastfood
48.8817685,2.3642233,Njusfood,Fastfood
48.8421829,2.3008773,Originalsandwich,Fastfood
48.8853405,2.3164248,Bòbúngourmand,Fastfood
48.871322,2.3269758,Koss,Fastfood
48.8908238,2.3179029,Chezsophinette,Fastfood
48.8784519,2.3642815,Latelierdumiam,Fastfood
48.8788869,2.3634076,Jumbo,Fastfood
48.8789096,2.3633611,Micmac,Fastfood
48.8793066,2.3627246,Djaam,Fastfood
48.8799232,2.3634601,Speedza,Fastfood
48.8810871,2.3649024,Istanbulgrill,Fastfood
48.8502123,2.3821428,Lotusimperial,Fastfood
48.8727151,2.40408,Pizzadhaxo,Fastfood
48.849564,2.3872367,Cinar,Fastfood
48.8773144,2.3564516,Cafébangla,Fastfood
48.8910006,2.3761958,Altotacos,Fastfood
48.8682571,2.3474998,Bioburger,Fastfood
48.8667457,2.3473592,Bollynan,Fastfood
48.8913886,2.3757681,Laryad,Fastfood
48.8821676,2.3687632,Restaurantducoin,Fastfood
48.890777,2.3773733,Délicesdeflandre,Fastfood
48.8512775,2.3289475,Cuisinedebar,Fastfood
48.8698319,2.3436451,Mongoo,Fastfood
48.834152,2.3874114,Auxdélicesdebercy,Fastfood
48.8399561,2.3517896,Lepotolait,Fastfood
48.8457239,2.3419002,Saïgonsnack,Fastfood
48.8339136,2.3552,Lamaisondufalafel,Fastfood
48.8333001,2.3558591,Chezmimi,Fastfood
48.8364031,2.3587873,Rocherduliban,Fastfood
48.855962,2.3589821,Ginsburger,Fastfood
48.8705577,2.2853416,Saveursco,Fastfood
48.8787709,2.3625942,Restaurantbodrum,Fastfood
48.8676897,2.3960001,Yummyfriedchicken,Fastfood
48.8755814,2.3572955,Chickenspotkebab,Fastfood
48.8756049,2.3570716,Placefood,Fastfood
48.8712679,2.3456118,Cojean,Fastfood
48.8527896,2.3432497,Thaixpress,Fastfood
48.8785327,2.3572643,Bonoful,Fastfood
48.883003,2.346426,Cotcot,Fastfood
48.8477939,2.4079968,Goakebab,Fastfood
48.8712631,2.3074957,Smash,Fastfood
48.8661108,2.3796875,Sofast,Fastfood
48.86544,2.3768587,Nobinobi,Fastfood
48.8712741,2.3533066,Restaurantsancak,Fastfood
48.8646802,2.3563055,Restaurantwenzhou温州点心店,Fastfood
48.8706752,2.2852676,Sushishoppoincaré,Fastfood
48.8404149,2.351866,Montsrizières,Fastfood
48.8307923,2.3740461,Sushim,Fastfood
48.8704776,2.2849317,Lysdasia,Fastfood
48.8651824,2.3624159,Season,Fastfood
48.8539503,2.3720856,Chickenspot,Fastfood
48.8484022,2.3484029,Auxdélicesdasie,Fastfood
48.8315463,2.3289273,Ikirasushi,Fastfood
48.8673326,2.2816898,Le32,Fastfood
48.8869088,2.3404269,Tuttisensi,Fastfood
48.873153,2.325781,Djawa,Fastfood
48.8732727,2.3224622,Mesclun,Fastfood
48.8735516,2.3223831,Jasminkuacan,Fastfood
48.8735493,2.3213743,Cojean,Fastfood
48.8734927,2.3179157,Kini,Fastfood
48.8733117,2.3179866,Auxgoûtsdasie,Fastfood
48.873516,2.3177298,Leroyal,Fastfood
48.8739451,2.3146426,Ïnuï,Fastfood
48.8739912,2.3146391,Roomies,Fastfood
48.8733402,2.3111198,Lorientdeschamps,Fastfood
48.8733646,2.3088283,Libshop,Fastfood
48.8667532,2.3451814,Lepanier,Fastfood
48.8724444,2.3761544,Traiteurauxbonsamis,Fastfood
48.8614054,2.353207,Exki,Fastfood
48.8591608,2.3502525,Keyjuice,Fastfood
48.8619569,2.3519254,Lesbarytons,Fastfood
48.8599044,2.3508781,Phobanhcuon14,Fastfood
48.8618879,2.3518982,Mariemadeleine,Fastfood
48.8668682,2.3735652,Kosmikcorner,Fastfood
48.8520576,2.339705,Crêperieodéon,Fastfood
48.8379411,2.307941,Cerfwoody,Fastfood
48.8379922,2.3079981,Mysalad,Fastfood
48.8572594,2.3805986,Feyrouz,Fastfood
48.8669523,2.3481331,Otacos,Fastfood
48.8677872,2.3328738,Mistergarden,Fastfood
48.867707,2.3324458,Nooi,Fastfood
48.8673937,2.2813782,Newdelices,Fastfood
48.8380086,2.3054394,Delissimo,Fastfood
48.8688094,2.3517416,Vbbhouse,Fastfood
48.8387899,2.2898097,,Fastfood
48.8674686,2.2813002,Lamandarine,Fastfood
48.8674406,2.2815927,Fattoqui,Fastfood
48.8535325,2.3383281,Blendodéon,Fastfood
48.8542696,2.3070381,Tourfood,Fastfood
48.8679215,2.387007,Ottomancorner,Fastfood
48.8691445,2.3912099,Grillkebab,Fastfood
48.8425318,2.324593,Painetolives,Fastfood
48.8641426,2.3558049,Nooyork,Fastfood
48.8888349,2.3235328,Faittacrêpe,Fastfood
48.8484397,2.2984525,Foodstore,Fastfood
48.8468903,2.2987369,Lecappielloetc,Fastfood
48.8392369,2.2609681,Dailyfood,Fastfood
48.8532931,2.3736467,Salt,Fastfood
48.8425298,2.3203127,231eastst,Fastfood
48.8432078,2.2933408,Compose,Fastfood
48.8413344,2.2644399,Pizzaexelmans,Fastfood
48.8833557,2.3481572,Leroidelagarantita,Fastfood
48.8369923,2.3602414,Caféteriauniversitairepitié,Fastfood
48.868093,2.2843823,Marcel,Fastfood
48.8824645,2.3465839,Pizza,Fastfood
48.8919049,2.3749583,Crepway,Fastfood
48.8902709,2.3557064,Dominospizza,Fastfood
48.8764916,2.4066234,Relaistropical,Fastfood
48.8811234,2.3431723,Laptitefringale,Fastfood
48.8786643,2.3398537,Sushishop,Fastfood
48.8370562,2.2792648,Fastbalard,Fastfood
48.8634912,2.387254,Kydam,Fastfood
48.8827795,2.3464072,Pizzatime,Fastfood
48.8828291,2.3466721,Restaurantpacha,Fastfood
48.8454278,2.3950581,Laptitecuisinedepicpus,Fastfood
48.8825799,2.3468677,Royalrochechouart,Fastfood
48.8690407,2.2850283,Fresh,Fastfood
48.84906,2.4090551,Riocaldo,Fastfood
48.8393892,2.3691224,Pretamanger,Fastfood
39.6030761,-87.6957594,Burgerking,Fastfood
48.8675189,2.3471474,Brigade,Fastfood
48.8679455,2.345181,Leréau,Fastfood
48.8666704,2.3495742,Pokitime,Fastfood
48.8815268,2.3464257,Europekebap,Fastfood
48.8720531,2.3404894,Chipotle,Fastfood
48.8218267,2.3657498,Chezvinhexpress,Fastfood
48.8218463,2.3658486,Lagrèce,Fastfood
48.8291137,2.3276622,Streetbangkok,Fastfood
48.8717976,2.3603439,Miniprix,Fastfood
48.8710459,2.3612621,Crêperiebonsergent,Fastfood
48.8882568,2.3244937,Naanstop,Fastfood
48.8955443,2.3434629,Ledélice,Fastfood
48.8657335,2.3457874,Mamasans,Fastfood
48.8323593,2.3730395,Panificio,Fastfood
48.8322113,2.3730966,Griglia,Fastfood
48.832538,2.3727846,Aucheval,Fastfood
48.832398,2.3726119,Trattoria,Fastfood
48.8320557,2.3726214,Pizzeria,Fastfood
48.8719898,2.4050776,Lesorangères,Fastfood
48.8553491,2.405481,Pizzavillacezar,Fastfood
48.8226478,2.3464245,Makchicken,Fastfood
48.8701,2.342854,Commeundimanche,Fastfood
48.8698986,2.3426514,Kongfupate,Fastfood
48.8447731,2.3549958,Minaexpress,Fastfood
48.875246,2.2933494,Larcfood,Fastfood
48.8946966,2.3818083,Fendigrillhouse,Fastfood
48.8360354,2.3105224,Housefood,Fastfood
48.8344265,2.4052213,Pizzadutrône,Fastfood
48.8343246,2.4050564,Croustipoulet,Fastfood
48.8670048,2.2817511,Sushiman,Fastfood
48.8536912,2.3662967,Frankshotdog,Fastfood
48.8496108,2.3538948,Lartisanburger,Fastfood
48.8495578,2.3552846,Pastadel,Fastfood
48.8513171,2.3441301,Zumita,Fastfood
48.8733487,2.3818427,Okartier,Fastfood
48.8730416,2.3803798,Labaguetteduboucher,Fastfood
48.8731161,2.3807401,Laguezmère,Fastfood
48.8489881,2.3256137,Noli,Fastfood
48.8770594,2.3949519,Lescaledelaplace,Fastfood
48.8688176,2.3348652,Labelferme,Fastfood
48.8405653,2.3345793,Duckys,Fastfood
48.8666098,2.3372128,Omusubigonbei,Fastfood
48.878603,2.2607,Lachaumièregourmande,Fastfood
48.855161,2.3733891,Pizzacosta,Fastfood
48.8555299,2.3783837,Maxinchicken,Fastfood
48.8540939,2.3712332,Auphénixdor,Fastfood
48.8415761,2.3626221,Banhmiviet,Fastfood
48.8257935,2.3654332,Sushimagic,Fastfood
48.8213302,2.3701885,Coupistreetkitchen,Fastfood
48.8859827,2.3341451,Lacreperie,Fastfood
48.8518325,2.3168412,Carrefourbonapp,Fastfood
48.8517972,2.3176988,Yamaya,Fastfood
48.8423327,2.2805212,Ledéliceburger,Fastfood
48.8297805,2.2753781,Pommedepain,Fastfood
48.8872189,2.3877644,Grillbosphore,Fastfood
48.8529335,2.3446804,Maisondegyros,Fastfood
48.8271941,2.3669454,Popotepapote,Fastfood
48.8393003,2.3400855,Universpizza,Fastfood
48.8591907,2.3537261,Aupetitmarais,Fastfood
48.8735994,2.3833341,Croctime,Fastfood
48.8734594,2.3835167,5ème,Fastfood
48.8735446,2.3842162,Avecamour,Fastfood
48.8735263,2.3840491,5pizzahouse,Fastfood
48.8736507,2.3848763,Massamadélices,Fastfood
48.8273836,2.3255212,Chengdélice,Fastfood
48.8468934,2.3536819,Leroidudélice,Fastfood
48.8431672,2.3049491,Mcdonalds,Fastfood
48.872625,2.3793196,Régaldasie,Fastfood
48.8734738,2.382469,Petitsraviolis,Fastfood
48.8512528,2.3767594,Mypoki,Fastfood
48.8867361,2.3474587,Toloache,Fastfood
48.8610212,2.3537814,Falafelduliban,Fastfood
48.8605688,2.3556557,Paindesucre,Fastfood
48.8605527,2.3556987,Delitaly,Fastfood
48.8523251,2.3457552,Chawarma,Fastfood
48.8669718,2.3473866,Waffle,Fastfood
48.8265749,2.3712968,Béryl,Fastfood
48.8271273,2.3708268,Traiteurchezmadamelin,Fastfood
48.8261037,2.3714446,Africafood,Fastfood
48.8712647,2.3431266,Dicepokéshapers,Fastfood
48.8758525,2.3220726,Subway,Fastfood
48.8757207,2.3227733,Passsage,Fastfood
48.8827045,2.3370162,Kebabfreshtacos,Fastfood
48.8730049,2.3801752,Asianwensfood,Fastfood
48.8630493,2.3148959,Flow,Fastfood
48.8831443,2.3339847,Greenfarmers,Fastfood
48.8839199,2.3311685,Blackandwhite,Fastfood
48.8833,2.3350515,Dounia,Fastfood
48.8834152,2.3346629,Falafelsalleau1erétage,Fastfood
48.8840105,2.3327314,Crêperieelo,Fastfood
48.8713295,2.2834364,Baci,Fastfood
48.8675574,2.3437546,Momohouse,Fastfood
48.8640393,2.3464341,Shonberlinerkebab,Fastfood
48.8634818,2.3464644,Crêpesetgaufres,Fastfood
48.8661624,2.3477974,Hawabeirut,Fastfood
48.8672677,2.3471574,Mcdonalds,Fastfood
48.8873955,2.3561098,Pizzacinq,Fastfood
48.8670066,2.3762966,Myfrenchkebab,Fastfood
48.8673537,2.2816612,Fafa,Fastfood
48.8387132,2.2592842,Socrêpe,Fastfood
48.856477,2.4059578,Unairdefamille,Fastfood
48.8410485,2.2652896,Traiteurpekin,Fastfood
48.8873092,2.3533716,Ledjamel,Fastfood
48.8878716,2.3561008,Solemio,Fastfood
48.887334,2.3554057,Sandwicherie,Fastfood
48.8870308,2.3532578,Rayansandwicherie,Fastfood
48.8868858,2.3513261,Kingcoq,Fastfood
48.8868494,2.3511531,Épicerielemyrha,Fastfood
48.8428064,2.3635502,Mrwings,Fastfood
48.8387909,2.3960663,Larôtisserie,Fastfood
48.8390816,2.395821,Custompizza,Fastfood
48.8476743,2.352344,Lacrêperiedu2bis,Fastfood
48.8785602,2.2845614,Lechawarmadupalais,Fastfood
48.8860637,2.3715824,Kimsou,Fastfood
48.8863353,2.3718975,Freshfast,Fastfood
48.8866978,2.3723401,Tacoshake,Fastfood
48.8533338,2.342607,Culturecrêpes,Fastfood
48.8532516,2.3426093,Lamaisondukebab,Fastfood
48.8444972,2.3545611,Létoileduliban,Fastfood
48.8894885,2.3757673,Memo,Fastfood
48.8889217,2.3750371,Dominos,Fastfood
48.888696,2.374742,Akdeniz,Fastfood
48.8753129,2.3729495,Chicknchoc,Fastfood
48.8751099,2.3739815,Lospollos,Fastfood
48.8723377,2.3631184,Lecœurduliban,Fastfood
48.8722332,2.3630396,Bunsland,Fastfood
48.8762675,2.289909,Pokéfive,Fastfood
48.8749089,2.3312816,Mianfancrispytaiwanesefriedchicke,Fastfood
48.8555772,2.391652,Délicepizza,Fastfood
48.862149,2.3666628,Theory,Fastfood
48.8731269,2.3208097,Votrecantinesurmesure,Fastfood
48.8731776,2.3207755,Planetsushiparismadeleine,Fastfood
48.8743438,2.3175543,Mistergardenboétie,Fastfood
38.1923381,-84.2771275,Mcdonalds,Fastfood
48.895862,2.3467635,Pépésantana,Fastfood
48.8711701,2.3742237,Elpouletbraisé,Fastfood
48.8708909,2.3739668,Elmenzel,Fastfood
48.8747915,2.3735451,Snackbdtacos,Fastfood
48.8749745,2.3733339,Lesdeuxfrères,Fastfood
48.8693206,2.3797956,Mhajbi,Fastfood
48.8402306,2.3406681,Asieexpress,Fastfood
48.8709541,2.3786579,Pokahouse,Fastfood
48.8714073,2.378565,Streetcantine,Fastfood
48.8700833,2.3788501,Larosesucrée,Fastfood
48.8692878,2.3798446,Ochwa,Fastfood
48.8665297,2.3473121,Grillé,Fastfood
48.8431965,2.3131203,Takeotac,Fastfood
48.8416585,2.3081154,Pizzerialuigipepone,Fastfood
48.8535309,2.2650353,Pizzaépicerieitalienne,Fastfood
48.8796406,2.399891,Ômaestro,Fastfood
48.8698152,2.3737159,Parischicken,Fastfood
48.8706217,2.3780221,Brunch,Fastfood
48.8704468,2.3774154,Centermilano,Fastfood
48.8767112,2.3359258,Lansard,Fastfood
48.8595711,2.3474794,Littlebaobei,Fastfood
48.8504232,2.2707563,Cheznelly,Fastfood
48.8427721,2.3242941,Famousslice,Fastfood
48.8347751,2.3193805,Stam,Fastfood
48.865643,2.3769627,Labrigade,Fastfood
48.8720656,2.2934734,Exki,Fastfood
48.847223,2.3180111,Kook,Fastfood
48.8512286,2.3908445,Hbk,Fastfood
48.8726219,2.3759717,Besttofu,Fastfood
48.833376,2.3237515,Pimpmycrêpe,Fastfood
48.896182,2.3380438,Croustipoulet,Fastfood
48.8684819,2.366668,Fivepizza,Fastfood
48.870075,2.2825463,Bolpokéfactory,Fastfood
48.8653919,2.376626,Sukhumvit,Fastfood
48.8714602,2.3537064,Tandooritime,Fastfood
48.8963119,2.3597499,Foodhouse,Fastfood
48.8850047,2.3599909,Macbeni,Fastfood
48.8692501,2.3537453,Ckebab,Fastfood
48.8691527,2.3538974,Mcdonalds,Fastfood
48.873735,2.3871294,Dominos,Fastfood
48.8714307,2.376651,Sandwich17,Fastfood
48.846605,2.3693522,Findefaim,Fastfood
48.8842612,2.3089933,Q,Fastfood
48.876885,2.3326655,Dailylucien,Fastfood
48.8769361,2.3330565,Noush,Fastfood
48.8691392,2.3687192,Banhmetender,Fastfood
48.869611,2.3701006,Bubbletime,Fastfood
48.8340033,2.3018675,Bobunmoi,Fastfood
48.8333525,2.2944639,Ôcheez,Fastfood
48.8611898,2.3411607,Chezalexandre,Fastfood
48.8850959,2.3062475,Kanteenparis17,Fastfood
48.8297994,2.3713843,Beast,Fastfood
48.8634898,2.3580034,Mirukuti,Fastfood
48.8441466,2.3550215,Jardinburger,Fastfood
48.8439338,2.3224125,Bistrotdelatour,Fastfood
48.8453486,2.3491893,Cookcrêperie,Fastfood
48.8455229,2.3490585,Bánhmì,Fastfood
48.8455963,2.3490632,Bonjourvietnam,Fastfood
48.8731467,2.3750094,Lebonpalais,Fastfood
48.8441146,2.3550251,Délicejussieu,Fastfood
48.8940366,2.3134193,Oberthier,Fastfood
48.8505475,2.3820053,Delitaly,Fastfood
48.8551077,2.3810982,Tambo,Fastfood
48.8569053,2.3801715,Pizza3crêpe,Fastfood
48.8655251,2.3747105,Otacos,Fastfood
48.8915107,2.3206156,Tacos75,Fastfood
48.8465718,2.3406805,Alfred,Fastfood
48.8443588,2.3394533,Nagoya,Fastfood
48.8805607,2.3289165,Bagelandcream,Fastfood
48.8821719,2.3197223,Lesavoureuxkebab,Fastfood
48.8821595,2.3196655,Napoligang,Fastfood
38.1960771,-84.2743963,Dairyqueen,Fastfood
48.8659664,2.3790391,Sürprizberlinerkebab,Fastfood
48.8485443,2.3418571,Pretamanger,Fastfood
48.8387106,2.3229032,Bigflame,Fastfood
48.8881737,2.3761387,Oroyal,Fastfood
48.8852028,2.3111316,Otacos,Fastfood
48.8917763,2.347728,Kifak,Fastfood
48.8594903,2.2761385,Dominos,Fastfood
48.8649747,2.405313,Pausekebab,Fastfood
48.8567961,2.3954778,Indianstreetfood,Fastfood
48.8662227,2.3703631,Fleuryan,Fastfood
48.855302,2.3688955,Bigchef,Fastfood
48.883741,2.373176,Macking,Fastfood
48.88371,2.3730653,Lagrandemuraille,Fastfood
48.8938128,2.314878,Lemondial,Fastfood
48.8674105,2.3334333,Pretamanger,Fastfood
48.8629959,2.3520105,Anatolien,Fastfood
48.8677101,2.3325386,Dice,Fastfood
48.8570837,2.3045936,Birdy,Fastfood
48.829122,2.3085768,Pizzaangelina,Fastfood
48.8410351,2.3161159,Pizzapanini,Fastfood
48.8279399,2.3260808,Feyrouz,Fastfood
48.8906034,2.345322,Gemüseberlinerkebap,Fastfood
48.8585519,2.2693464,Lechaletduranelagh,Fastfood
48.8753451,2.3983936,Ausalésucré,Fastfood
48.8836204,2.3740482,Alphaburger,Fastfood
48.854571,2.3393103,Lacrêperiefrançaise,Fastfood
48.8521037,2.3390608,Lesbiches,Fastfood
48.8531813,2.3768485,Starvinjoe,Fastfood
48.871475,2.3420315,Yummyandguiltfree,Fastfood
48.8662374,2.3976277,Croqpizza,Fastfood
48.8660168,2.3978029,Asianyummy,Fastfood
48.8666197,2.3967641,Crêpessalades,Fastfood
48.8598929,2.3480513,Blackandwhite,Fastfood
48.8758698,2.3418375,Ilios,Fastfood
48.8471848,2.343393,Americancorner,Fastfood
48.8280603,2.3063752,Croqfraish,Fastfood
48.8680318,2.3465493,Palikapoké,Fastfood
48.8570255,2.3556009,Bagelstein,Fastfood
48.8554244,2.3579962,Kafetkaviari,Fastfood
48.8477532,2.377268,Pizzeriaroudana,Fastfood
48.8466413,2.3726133,Spiga,Fastfood
48.8661633,2.3791098,Zaatar,Fastfood
48.8655988,2.3767844,Lepetitphénicien,Fastfood
48.8658155,2.3784031,Lapita,Fastfood
48.8657112,2.3780342,Bakel,Fastfood
48.8661522,2.3770325,Bubblemood,Fastfood
48.8668943,2.3764026,Lefavori,Fastfood
48.8659114,2.3780533,Fulaixi,Fastfood
48.8671831,2.2899298,Cojean,Fastfood
48.8405404,2.3457087,Beckys,Fastfood
48.8824284,2.3385585,Noor,Fastfood
48.8819826,2.3386677,Yes,Fastfood
48.8635612,2.3577906,老東家,Fastfood
48.8813358,2.3361957,Lequetzal,Fastfood
48.8732131,2.3270645,Pretamanger,Fastfood
48.8759853,2.32761,Lebosphore,Fastfood
48.8833348,2.3436358,Pommedepain,Fastfood
48.8912325,2.3193594,Zelal,Fastfood
48.878183,2.3268689,Baiwei,Fastfood
48.8665023,2.3470819,Rihadurum,Fastfood
48.8257638,2.3744513,Arschicken,Fastfood
48.889697,2.3129443,Pretamanger,Fastfood
48.8485006,2.2893078,Obestof,Fastfood
48.8436391,2.3253478,Bioburger,Fastfood
48.8344212,2.3191918,Sibel,Fastfood
48.864034,2.3548232,Cfusionsushi,Fastfood
48.8641337,2.3548965,Hotpotnoodles,Fastfood
48.8577066,2.3528548,Crêperieelo,Fastfood
48.8576278,2.3527903,Laquéquetterie,Fastfood
48.8440795,2.291729,Stellapizza,Fastfood
48.8619376,2.3509982,Dnoodles70,Fastfood
48.8671816,2.3607078,Bentogo,Fastfood
48.8972226,2.3452398,Breaktime,Fastfood
48.8967162,2.34569,Delicekyoya,Fastfood
48.8955447,2.346643,Marrakech,Fastfood
48.8970872,2.3447983,Ornanoexpress,Fastfood
48.8969226,2.3455025,Galatasaray,Fastfood
48.8960683,2.3456551,Latinopizza,Fastfood
48.8686913,2.3367287,Le37m,Fastfood
48.8478376,2.2852007,Gourmetsgourmands,Fastfood
48.8711942,2.361899,Miaoxiangge,Fastfood
48.8619086,2.3529453,Chachaetcompagnie,Fastfood
48.8325668,2.372663,Bowl,Fastfood
48.8545064,2.3717099,Florya,Fastfood
33.6726366,-95.5196557,Fuzzystacoshop,Fastfood
33.6726704,-95.5198231,Dunkin,Fastfood
33.6610265,-95.5374152,Dominos,Fastfood
48.8756997,2.3228114,Spok,Fastfood
48.8592616,2.375876,Discoveryfood,Fastfood
48.8689825,2.35249,Lekoltov,Fastfood
48.8327034,2.3752978,Bobscafé,Fastfood
48.8905149,2.3518168,Maxinchicken,Fastfood
48.8547304,2.3723046,Littleit,Fastfood
48.8680922,2.3474096,Mistergarden,Fastfood
48.8615549,2.3534306,Budji,Fastfood
48.8855161,2.387048,Familypizza,Fastfood
48.8548116,2.3584684,Puertoinca,Fastfood
48.8467338,2.3210448,Lépiceriejeanne,Fastfood
48.86962,2.3703025,Rapidnaan,Fastfood
48.8538738,2.3707317,Lescabèche,Fastfood
48.8662493,2.3685041,Maxxxtime,Fastfood
48.8431633,2.3256473,Baraqueàbeignetscrêpeschurros,Fastfood
48.8506085,2.3470802,Prêtàdéguster,Fastfood
48.8458648,2.3020825,Dominos,Fastfood
48.8477075,2.3424643,Auptitgrec,Fastfood
48.8423034,2.3631638,Bellaciao,Fastfood
48.8531808,2.3768962,Nemstar,Fastfood
48.8664836,2.380365,Frittza,Fastfood
48.8501552,2.3851148,Saveursdasie,Fastfood
48.8501636,2.3850556,Laparadis,Fastfood
48.8344851,2.3186495,Roar,Fastfood
48.8539878,2.3620253,Latelierdusandwich,Fastfood
48.8269028,2.3421488,Eatandgo,Fastfood
48.8284061,2.3430876,Gourmetdasie,Fastfood
48.8296616,2.3437915,Cuccagna,Fastfood
48.8312937,2.3411088,O54,Fastfood
48.8298779,2.3289433,Brasao,Fastfood
48.8291332,2.3282962,Côtésushi,Fastfood
48.8288093,2.3296949,Pizzagigi,Fastfood
48.8268017,2.3262101,Planetsushi,Fastfood
48.830914,2.3286035,Dragonbol,Fastfood
48.8312414,2.3280315,Parisistanbul,Fastfood
48.8314327,2.3266338,Ofestinditalie,Fastfood
48.8347614,2.327613,Ginza,Fastfood
48.834591,2.3280972,Délicedaguerre,Fastfood
48.853432,2.3800126,Mokoloco,Fastfood
48.8747776,2.3722259,Elmedina,Fastfood
48.8752684,2.3235142,231eaststreet,Fastfood
48.8348967,2.3197576,Mezzedebeyrouth,Fastfood
48.8333149,2.3168041,Pokéfun,Fastfood
48.8331865,2.3165683,Mmeshawn,Fastfood
48.8327883,2.3160816,Lîlededjerba,Fastfood
48.8681068,2.381408,Dinapoli,Fastfood
48.868139,2.3813604,Latabledetunis,Fastfood
48.8681774,2.3813128,Jwajmjuice,Fastfood
48.8737837,2.3852449,Magakebab,Fastfood
48.8341548,2.3081983,Topdej,Fastfood
48.8341927,2.308228,Pizza,Fastfood
48.8397696,2.3385991,Zhangsgourmets,Fastfood
48.8390827,2.3399526,Auxgourmetsdasie,Fastfood
48.8678761,2.3817044,Koolfood,Fastfood
48.8668056,2.3824876,Gladalle,Fastfood
48.8667862,2.3824359,Piazzo,Fastfood
48.8674699,2.3759157,Inmybelly,Fastfood
48.8375066,2.3451268,Espagneroyale,Fastfood
48.8680881,2.3782028,Tizigrill,Fastfood
48.8649457,2.3753675,Starfood,Fastfood
48.8653193,2.375141,Crêperieelo,Fastfood
48.8877104,2.3896168,Burgytime,Fastfood
48.8717779,2.3217138,Linas,Fastfood
48.8702703,2.3267842,Pretamanger,Fastfood
48.8404061,2.3951404,Burgercalifornia,Fastfood
48.8809087,2.3271732,Obuns,Fastfood
48.84078,2.333945,Traiteurlitchi,Fastfood
48.834561,2.404591,Otacos,Fastfood
48.8669594,2.3743246,Littlelyoom,Fastfood
48.8661604,2.3707172,Pizzamario,Fastfood
48.836183,2.3486832,Pizzacordial,Fastfood
48.8362204,2.3487027,Gap,Fastfood
48.834568,2.3287125,Açaïyou,Fastfood
48.8339648,2.3293769,Étoiledasie,Fastfood
48.8332206,2.3249498,Delicia,Fastfood
48.8333724,2.3243309,Bonamis,Fastfood
48.8276391,2.3289769,Lrrestaurationrapide,Fastfood
48.8474797,2.3523124,Lavoielactée,Fastfood
48.8266604,2.3133408,Lapanaméenne,Fastfood
48.8854716,2.3199098,Kebabdesbatignolles,Fastfood
48.8841108,2.3225434,Luckyluciano,Fastfood
48.8665604,2.2813254,Coffeeparisien,Fastfood
48.8527219,2.3542603,Lesarrasinetlefroment,Fastfood
48.8870533,2.3133453,Dreamfood,Fastfood
48.8819147,2.3147598,Pokawa,Fastfood
48.857003,2.3811285,Berlinervoltaire,Fastfood
48.876522,2.3690372,Lükskebab,Fastfood
48.8741545,2.3164506,Laméesandwicherie,Fastfood
48.8569939,2.3588174,Alfi,Fastfood
48.8935329,2.3848727,Banmbokit,Fastfood
48.8923754,2.3270411,Drima,Fastfood
48.8665413,2.3516695,Furahaa,Fastfood
48.8697074,2.3697504,Traiteurbenlong,Fastfood
48.8818148,2.3149234,Bigfernand,Fastfood
48.8805768,2.3173229,Kebabistanbul,Fastfood
48.8802882,2.3175879,Pizzadellarocca,Fastfood
48.8642653,2.3987833,Restaurantcarthage,Fastfood
48.8695353,2.3946688,Lesfarfadets,Fastfood
48.8747375,2.3714561,Deegha,Fastfood
48.8702852,2.3016373,Deliciouscafé,Fastfood
48.861784,2.3515963,Coco,Fastfood
48.8543373,2.3639792,Ohfalafelduliban,Fastfood
48.8842424,2.3268999,Lepalaisottoman,Fastfood
48.8557065,2.3604385,Clarkhotdogandcoffee,Fastfood
48.8617984,2.3506292,Vertusbaràjus,Fastfood
48.8736707,2.315203,Madeinitaly,Fastfood
48.8734094,2.3143583,Cojean,Fastfood
48.873928,2.3146475,Inui,Fastfood
48.8486435,2.3404579,Bobo,Fastfood
48.8728483,2.3094332,Mistergarden,Fastfood
48.8733329,2.3132365,Bagelcorner,Fastfood
48.8490751,2.3429656,Libreservicechampollion,Fastfood
48.8372507,2.3518819,Sushikonnichiwa,Fastfood
48.8450553,2.354887,Hoasen,Fastfood
48.8892468,2.3199342,Sandocurry,Fastfood
48.8894488,2.3191723,Sarracuisine,Fastfood
48.8775615,2.3274818,Pretamanger,Fastfood
48.8541172,2.3954561,Wingschill,Fastfood
48.8703668,2.3480119,Labonnenouvelle,Fastfood
48.8717766,2.3539306,Pidèparis,Fastfood
